uniqueid,guess_number,word,guess,condition,trial,time_elapsed,init_entropy,post_entropy,init_w_remaining,post_w_remaining,expected_ent_reduction,random_ent_reduction,max_ent_reduction,min_ent_reduction,quantile_ent_reduction,quantile_ent_reduction_h,quantile_ent_reduction_l,true_ent_reduction,eff_samples
debug1NRzV:debug9uPRg,3,deals,deads,GUESS,1,25.752,0.102122571678348,0.102122571678348,3,3,0.0,0.04544269134733747,0.10212257167834801,0.0,0.2548490301939612,0.5096980603879224,0.0,0.0,2
debug1NRzV:debug9uPRg,4,deals,deans,GUESS,1,9.431000000000001,0.102122571678348,0.0019862273872806036,3,2,0.10016219072479293,0.04512777587075304,0.10212257167834801,0.0,0.6428,0.7324,0.5532,0.1001363442910674,9
debug1NRzV:debug9uPRg,5,deals,deals,GUESS,1,20.029,0.0019862273872806036,0.0,2,1,0.001986227387280603,0.0006197029448315483,0.001986227387280603,0.0,0.844,1.0,0.688,0.0019862273872806036,109
debug1NRzV:debug9uPRg,1,shaft,water,GUESS,2,11.35,9.538495049095683,2.864976510470207,12972,232,5.016456758562679,4.080211191161255,5.4347157748663,1.5208465375413796,0.9623,0.9624,0.9622,6.673518538625476,23
debug1NRzV:debug9uPRg,2,shaft,maids,GUESS,2,15.706,2.864976510470207,2.2634435570484004,232,46,1.7978024474631145,1.645023893393531,2.579214303259589,0.0,0.5591,0.5592,0.559,0.6015329534218066,2
debug1NRzV:debug9uPRg,3,shaft,stall,GUESS,2,172.013,2.2634435570484004,0.4864097519723218,46,7,1.7501035173724622,0.9459404253568333,2.1628786533598756,0.0,0.9649,0.965,0.9648,1.7770338050760786,21
debug1NRzV:debug9uPRg,4,shaft,spats,GUESS,2,34.728,0.4864097519723218,0.413178096909598,7,3,0.06176846343952055,0.22328379709391533,0.4864097519723218,0.0,0.46490701859628075,0.4839032193561288,0.4459108178364327,0.07323165506272378,2
debug1NRzV:debug9uPRg,5,shaft,scant,GUESS,2,53.558,0.413178096909598,0.02056738164717323,3,2,0.3942098796313524,0.2057578567571906,0.41317809690959806,0.0,0.6788642271545691,0.8730253949210158,0.48470305938812236,0.39261071526242475,7
debug1NRzV:debug9uPRg,6,shaft,short,GUESS,2,534.388,0.02056738164717323,0.02056738164717323,2,2,0.0,0.0036034052645847496,0.02056738164717323,0.0,0.4124,0.8248,0.0,0.0,2
debug1NRzV:debug9uPRg,7,shaft,shaft,GUESS,2,43.403999999999996,0.02056738164717323,0.0,2,1,0.02056738164717323,0.0035499300723020994,0.02056738164717323,0.0,0.9137000000000001,1.0,0.8274,0.02056738164717323,34
debug1NRzV:debug9uPRg,1,smile,irate,GUESS,3,72.50399999999999,9.538495049095683,3.6675454934614313,12972,191,5.34008895224753,4.1264685238601135,5.435270861834171,1.5489384732469422,0.9974999999999999,0.9976,0.9974,5.870949555634252,298
debug1NRzV:debug9uPRg,2,smile,mound,GUESS,3,20.659000000000002,3.6675454934614313,1.0762976593077584,191,7,2.741416136209865,1.8985996701938799,3.326471987508554,0.0,0.9505,0.9506,0.9504,2.591247834153673,18
debug1NRzV:debug9uPRg,3,smile,limes,GUESS,3,10.198,1.0762976593077584,0.32305166248090067,7,2,0.7999721473318706,0.5730868413955891,1.0762976593077587,0.0,0.8327334533093382,0.8410317936412718,0.8244351129774046,0.7532459968268578,3
debug1NRzV:debug9uPRg,4,smile,slime,GUESS,3,8.849,0.32305166248090067,0.0,2,1,0.32305166248090067,0.053626575971829515,0.32305166248090067,0.0,0.9169999999999999,1.0,0.834,0.32305166248090067,73
debug1NRzV:debug9uPRg,5,smile,smile,GUESS,3,13.112,0.0,0.0,1,1,0.0,0.0,0.0,0.0,0.5,1.0,0.0,0.0,1
debug1NRzV:debug9uPRg,1,glare,brain,GUESS,4,5.502999999999999,9.538495049095683,4.170910070265663,12972,146,4.340543325507902,4.050701952954517,5.497061306722905,1.3452688128751766,0.6549,0.655,0.6548,5.3675849788300205,3
debug1NRzV:debug9uPRg,2,glare,heard,GUESS,4,35.154,4.170910070265663,1.8149388524839882,146,10,3.0137266761273986,2.0563404355934036,3.5389357095945586,0.0,0.9148999999999999,0.915,0.9148,2.3559712177816747,15
debug1NRzV:debug9uPRg,3,glare,guard,GUESS,4,97.42200000000001,1.8149388524839882,0.0,10,1,0.23560165899267183,0.8206948604826894,1.7161374710535444,0.0,0.1282,0.1296,0.1268,1.8149388524839882,2
debug1NRzV:debug9uPRg,4,glare,glare,GUESS,4,14.218,0.0,0.0,1,1,0.0,0.0,0.0,0.0,0.5,1.0,0.0,0.0,1
debug1NRzV:debug9uPRg,1,acorn,mount,GUESS,5,6.944,9.538495049095683,4.691583592375991,12972,214,4.184181306116152,4.072699275195567,5.5020025767104,1.607668521111414,0.5339,0.534,0.5338,4.846911456719692,3
debug1NRzV:debug9uPRg,2,acorn,brown,GUESS,5,11.800999999999998,4.691583592375991,1.5309150254833244,214,4,3.4654400393513916,2.367701675542086,3.9321415621665596,0.0,0.9841,0.9842,0.984,3.1606685668926673,43
debug1NRzV:debug9uPRg,3,acorn,reads,GUESS,5,279.244,1.5309150254833244,0.0,4,1,1.3573640477457816,0.7930259685905796,1.530915025483324,0.0,0.8449000000000001,0.8868,0.803,1.5309150254833244,11
debug1NRzV:debug9uPRg,4,acorn,acorn,GUESS,5,33.137,0.0,0.0,1,1,0.0,0.0,0.0,0.0,0.5,1.0,0.0,0.0,1
debug1c0EV:debug3VVrG,1,adapt,cares,TIME,0,7.263999999999999,9.538495049095683,4.298925594562732,12972,602,5.013744653251672,4.092486188493252,5.532606316451876,1.527519823461497,0.9719,0.972,0.9718,5.239569454532951,28
debug1c0EV:debug3VVrG,2,adapt,loved,TIME,0,28.288,4.298925594562732,1.9216197870388085,602,26,2.9748635791609273,2.200285860926356,3.735315543156968,0.0,0.8579,0.858,0.8578,2.3773058075239235,8
debug1c0EV:debug3VVrG,3,adapt,dwarf,TIME,0,26.451,1.9216197870388085,0.10699553326998999,26,3,0.20681946094977152,0.8049116674177454,1.9174757202023325,0.0,0.2086,0.2088,0.2084,1.8146242537688186,2
debug1c0EV:debug3VVrG,4,adapt,guard,TIME,0,31.845,0.10699553326998999,0.10699553326998999,3,3,0.0,0.06960499062093677,0.10699553326998999,0.0,0.1112,0.2224,0.0,0.0,3
debug1c0EV:debug3VVrG,5,adapt,toads,TIME,0,41.049,0.10699553326998999,0.027024386568554066,3,2,0.08023913427123966,0.06995089472102155,0.10699553326998999,0.0,0.40581883623275344,0.5176964607078585,0.2939412117576485,0.07997114670143593,2
debug1c0EV:debug3VVrG,6,adapt,dealt,TIME,0,23.784000000000002,0.027024386568554066,0.027024386568554066,2,2,0.0,0.0149931296682338,0.02702438656855407,0.0,0.2226,0.4452,0.0,0.0,26
debug1c0EV:debug3VVrG,7,adapt,stand,TIME,0,18.024,0.027024386568554066,0.0,2,1,0.02702438656855407,0.014836388226136185,0.02702438656855407,0.0,0.7255,1.0,0.451,0.027024386568554066,8
debug1c0EV:debug3VVrG,8,adapt,trade,TIME,0,17.137999999999998,0.0,0.0,1,1,0.0,0.0,0.0,0.0,0.5,1.0,0.0,0.0,1
debug1c0EV:debug3VVrG,9,adapt,death,TIME,0,21.52,0.0,0.0,1,1,0.0,0.0,0.0,0.0,0.5,1.0,0.0,0.0,1
debug1c0EV:debug3VVrG,10,adapt,staid,TIME,0,32.279,0.0,0.0,1,1,0.0,0.0,0.0,0.0,0.5,1.0,0.0,0.0,1
debug1c0EV:debug3VVrG,11,adapt,doats,TIME,0,79.23,0.0,0.0,1,1,0.0,0.0,0.0,0.0,0.5,1.0,0.0,0.0,1
debug1c0EV:debug3VVrG,12,adapt,adapt,TIME,0,47.57,0.0,0.0,1,1,0.0,0.0,0.0,0.0,0.5,1.0,0.0,0.0,1
debug1c0EV:debug3VVrG,1,smile,adapt,TIME,1,9.584,9.538495049095683,7.723982750843354,12972,3674,3.6026240502065603,4.073670643582191,5.448414094189863,1.5361275614183594,0.1971,0.1972,0.197,1.8145122982523292,2
debug1c0EV:debug3VVrG,2,smile,loves,TIME,1,25.914,7.723982750843354,2.9286657407282006,3674,23,5.051024621938662,3.5453304553676914,5.426630327389093,0.0,0.9855,0.9856,0.9854,4.795317010115154,90
debug1c0EV:debug3VVrG,3,smile,bells,TIME,1,19.272000000000002,2.9286657407282006,2.15504805529915,23,13,1.1370362049128682,1.0514035986473418,2.8810289898145833,0.0,0.568,0.5682,0.5678,0.7736176854290506,2
debug1c0EV:debug3VVrG,4,smile,shell,TIME,1,47.425,2.15504805529915,0.010545824484780801,13,2,1.9499097598067754,0.686947591730722,2.1016556401747426,0.0,0.9987,0.9988,0.9986,2.144502230814369,48
debug1c0EV:debug3VVrG,5,smile,seels,TIME,1,37.328,0.010545824484780801,0.010545824484780801,2,2,0.0,0.0022162890488911452,0.0105458244847808,0.0,0.39492101579684064,0.7898420315936813,0.0,0.0,2
debug1c0EV:debug3VVrG,6,smile,smell,TIME,1,27.958000000000002,0.010545824484780801,0.0,2,1,0.0105458244847808,0.0022800072536096083,0.0105458244847808,0.0,0.8919,1.0,0.7838,0.010545824484780801,58
debug1c0EV:debug3VVrG,7,smile,smile,TIME,1,23.281,0.0,0.0,1,1,0.0,0.0,0.0,0.0,0.5,1.0,0.0,0.0,1
debug1c0EV:debug3VVrG,1,tired,round,TIME,2,10.944,9.538495049095683,3.7019815757760717,12972,90,4.009794678434869,4.042262634195853,5.454951912290517,1.535047355948764,0.4377,0.4378,0.4376,5.836513473319611,2
debug1c0EV:debug3VVrG,2,tired,sward,TIME,2,43.555,3.7019815757760717,3.0619719504474396,90,34,2.560174034723235,1.9435331532347981,3.3293439534197167,0.0,0.7700459908018397,0.7700459908018397,0.7700459908018397,0.640009625328632,5
debug1c0EV:debug3VVrG,3,tired,cried,TIME,2,19.23,3.0619719504474396,1.6229763894019305,34,5,1.8539396762615157,0.9893145963216744,2.890318674511923,0.0,0.877,0.8772,0.8768,1.4389955610455092,7
debug1c0EV:debug3VVrG,4,tired,dried,TIME,2,29.724,1.6229763894019305,1.6229763894019305,5,5,0.0,0.43106152614078785,1.6200824655889925,0.0,0.2226,0.4452,0.0,0.0,2
debug1c0EV:debug3VVrG,5,tired,riled,TIME,2,33.772,1.6229763894019305,1.6229763894019305,5,5,0.0,0.42923762070991317,1.6200824655889925,0.0,0.2237,0.4474,0.0,0.0,3
debug1c0EV:debug3VVrG,6,tired,fired,TIME,2,20.42,1.6229763894019305,1.0578532520603765,5,4,0.891837017068964,0.4306163816508765,1.6200824655889925,0.0,0.6962999999999999,0.7228,0.6698,0.565123137341554,5
debug1c0EV:debug3VVrG,7,tired,hired,TIME,2,14.469000000000001,1.0578532520603765,0.17683913772882817,4,3,0.9452238566041565,0.36215827313068305,1.0578532520603767,0.0,0.6824,0.724,0.6408,0.8810141143315483,11
debug1c0EV:debug3VVrG,8,tired,tired,TIME,2,8.845,0.17683913772882817,0.0,3,1,0.17026499720533902,0.06397494732709015,0.17683913772882814,0.0,0.8536,0.9682,0.739,0.17683913772882817,11
debug1c0EV:debug3VVrG,1,shaft,tired,TIME,3,11.177,9.538495049095683,4.668413447076571,12972,612,5.283615364690827,4.1061370637653525,5.705807543131179,1.4205740157647198,0.9914999999999999,0.9916,0.9914,4.870081602019113,80
debug1c0EV:debug3VVrG,2,shaft,shout,TIME,3,31.041,4.668413447076571,0.7823988105847458,612,3,3.789695649093915,2.4208073361974365,3.9565023461669107,0.0,0.9943,0.9944,0.9942,3.886014636491825,135
debug1c0EV:debug3VVrG,3,shaft,shaft,TIME,3,27.073,0.7823988105847458,0.0,3,1,0.7691702465405328,0.2384565239750719,0.7823988105847458,0.0,0.9289,0.9564,0.9014,0.7823988105847458,14
debug1c0EV:debug3VVrG,1,acorn,shaft,TIME,4,9.539,9.538495049095683,6.936022949543543,12972,1632,4.438416775698418,4.051194048085825,5.435762511433666,1.5352352017140023,0.7089,0.709,0.7088,2.6024720995521404,4
debug1c0EV:debug3VVrG,2,acorn,rioja,TIME,4,72.839,6.936022949543543,1.2268423931882972,1632,10,3.4971079092884847,3.162891347451775,5.2226861254983294,0.0,0.6236752649470106,0.6236752649470106,0.6236752649470106,5.709180556355245,2
debug1c0EV:debug3VVrG,3,acorn,acorn,TIME,4,34.385999999999996,1.2268423931882972,0.0,10,1,1.2029469840570837,0.6498094281757472,1.2268423931882975,0.0,0.9922,0.9924,0.992,1.2268423931882972,188
debug1c0EV:debug3VVrG,1,hairy,shout,TIME,5,12.894,9.538495049095683,4.38194769731594,12972,250,4.706723768816758,4.074577217061308,5.41516795856954,1.3649393307174726,0.8619,0.862,0.8618,5.156547351779743,9
debug1c0EV:debug3VVrG,2,hairy,ached,TIME,5,26.430999999999997,4.38194769731594,2.255022285273788,250,44,3.1644108633326162,2.3514355770113893,4.020620605163931,0.0,0.8609,0.861,0.8608,2.1269254120421524,6
debug1c0EV:debug3VVrG,3,hairy,happy,TIME,5,37.732,2.255022285273788,1.0050870626120838,44,5,1.8471944553554003,1.0827105641505947,2.220452595899374,0.0,0.8833,0.8834,0.8832,1.2499352226617042,9
debug1c0EV:debug3VVrG,4,hairy,hairy,TIME,5,25.483,1.0050870626120838,0.0,5,1,0.9995646661792512,0.3700967464775713,1.005087062612084,0.0,0.9140999999999999,0.9428,0.8854,1.0050870626120838,20
debug2OtKN:debugyzk8e,1,adapt,ocean,TIME,0,11.280999999999999,9.538495049095683,6.54738695059115,12972,1384,4.351592344553099,4.123220481731656,5.602157903793954,1.5156754778782418,0.6089,0.609,0.6088,2.991108098504533,2
debug2OtKN:debugyzk8e,2,adapt,waist,TIME,0,13.735999999999999,6.54738695059115,1.8201031867055226,1384,21,4.2005822024387065,2.883439740306382,4.925032419140954,0.0,0.9605,0.9606,0.9604,4.7272837638856275,23
debug2OtKN:debugyzk8e,3,adapt,plait,TIME,0,11.725999999999999,1.8201031867055226,0.8366783404396997,21,4,1.4923483763302174,0.9870249989474955,1.7952877954297015,0.0,0.8427314537092582,0.8434313137372526,0.8420315936812638,0.9834248462658229,8
debug2OtKN:debugyzk8e,4,adapt,drain,TIME,0,16.245,0.8366783404396997,0.0,4,1,0.8334455664563997,0.39457049287346385,0.8366783404396999,0.0,0.8984000000000001,0.9674,0.8294,0.8366783404396997,25
debug2OtKN:debugyzk8e,5,adapt,fight,TIME,0,6.7860000000000005,0.0,0.0,1,1,0.0,0.0,0.0,0.0,0.5,1.0,0.0,0.0,1
debug2OtKN:debugyzk8e,6,adapt,adapt,TIME,0,42.946999999999996,0.0,0.0,1,1,0.0,0.0,0.0,0.0,0.5,1.0,0.0,0.0,1
debug2OtKN:debugyzk8e,1,smile,ocean,TIME,1,6.024,9.538495049095683,6.648972226241073,12972,1517,4.359057322558526,4.054277117837199,5.373292058588875,1.3815244285250965,0.6737,0.6738,0.6736,2.8895228228546106,3
debug2OtKN:debugyzk8e,2,smile,exact,TIME,1,16.503,6.648972226241073,6.134051940306046,1517,1026,1.3746299246232214,2.981842079373063,5.038910145216098,0.0,0.0367,0.0368,0.0366,0.5149202859350268,2
debug2OtKN:debugyzk8e,3,smile,fight,TIME,1,8.477,6.134051940306046,3.4929553439285352,1026,136,2.9305852500245653,2.7589089024084505,4.740455425990735,0.0,0.5557,0.5558,0.5556,2.6410965963775106,2
debug2OtKN:debugyzk8e,4,smile,reset,TIME,1,33.055,3.4929553439285352,1.5986929610308718,136,12,2.3746282192031165,1.8164665138268454,3.172092860573771,0.0,0.8177,0.8178,0.8176,1.8942623828976635,5
debug2OtKN:debugyzk8e,5,smile,slime,TIME,1,11.33,1.5986929610308718,0.0,12,1,1.5149121517322885,0.6217653453986454,1.583858664150476,0.0,0.9788,0.9832,0.9744,1.5986929610308718,77
debug2OtKN:debugyzk8e,6,smile,smile,TIME,1,8.645,0.0,0.0,1,1,0.0,0.0,0.0,0.0,0.5,1.0,0.0,0.0,1
debug2OtKN:debugyzk8e,1,glare,ocean,TIME,2,4.59,9.538495049095683,6.285399637890917,12972,968,4.526470071723178,4.045237987459946,5.44718393513932,1.4729657147658624,0.7691,0.7692,0.769,3.2530954112047663,5
debug2OtKN:debugyzk8e,2,glare,heart,TIME,2,6.922000000000001,6.285399637890917,1.3700539257335906,968,9,3.6900045937041934,2.900580498897098,4.735821577826917,0.0,0.8547,0.8548,0.8546,4.915345712157326,7
debug2OtKN:debugyzk8e,3,glare,spare,TIME,2,21.611,1.3700539257335906,0.7236632547390881,9,7,0.8300538352073122,0.6531955271419281,1.3594296286657532,0.0,0.6234,0.6366,0.6102,0.6463906709945025,3
debug2OtKN:debugyzk8e,4,glare,flare,TIME,2,13.852,0.7236632547390881,0.1970873453896491,7,2,0.6801636480232669,0.25248071769290326,0.7183273936190208,0.0,0.9561999999999999,0.9644,0.948,0.526575909349439,47
debug2OtKN:debugyzk8e,5,glare,glare,TIME,2,12.374,0.1970873453896491,0.0,2,1,0.19708734538964912,0.04304387623309937,0.19708734538964912,0.0,0.8907999999999999,1.0,0.7816,0.1970873453896491,43
debug2OtKN:debugyzk8e,1,acorn,ocean,TIME,3,4.436,9.538495049095683,0.9803159672641556,12972,2,4.191305252482058,4.070800421365766,5.605789382293894,1.5045799834021865,0.5377,0.5378,0.5376,8.558179081831527,2
debug2OtKN:debugyzk8e,2,acorn,adapt,TIME,3,38.31,0.9803159672641556,0.0,2,1,0.9803159672641557,0.5601525436947385,0.9803159672641557,0.0,0.7142999999999999,1.0,0.4286,0.9803159672641556,68
debug2OtKN:debugyzk8e,3,acorn,acorn,TIME,3,10.044,0.0,0.0,1,1,0.0,0.0,0.0,0.0,0.5,1.0,0.0,0.0,1
debug2OtKN:debugyzk8e,1,early,ocean,TIME,4,4.667,9.538495049095683,6.285399637890917,12972,968,4.22701701087345,4.100934200806721,5.59432107959782,1.4853783924836161,0.5423,0.5424,0.5422,3.2530954112047663,2
debug2OtKN:debugyzk8e,2,early,teals,TIME,4,11.299000000000001,6.285399637890917,1.8774373416147865,968,27,4.482225048636253,2.9152695176197083,4.602663534684126,0.0,0.9987,0.9988,0.9986,4.40796229627613,27
debug2OtKN:debugyzk8e,3,early,early,TIME,4,7.5920000000000005,1.8774373416147865,0.0,27,1,1.6142919582522766,0.902847095721812,1.8401607036211935,0.0,0.9439,0.944,0.9438,1.8774373416147865,28
debug2OtKN:debugyzk8e,1,adult,ocean,TIME,5,5.038,9.538495049095683,6.54738695059115,12972,1384,4.338950131694545,4.114274140068851,5.555715252337704,1.459109827786011,0.6141,0.6142,0.614,2.991108098504533,2
debug2OtKN:debugyzk8e,2,adult,plait,TIME,5,8.145,6.54738695059115,0.875307058931716,1384,9,4.523385434707503,2.884037162468139,4.969503781203346,0.0,0.9877,0.9878,0.9876,5.672079891659434,99
debug2OtKN:debugyzk8e,3,adult,alert,TIME,5,34.297,0.875307058931716,0.0,9,1,0.6568377955130152,0.31822150411876804,0.8656308701856941,0.0,0.7007000000000001,0.7274,0.674,0.875307058931716,7
debug2OtKN:debugyzk8e,4,adult,awful,TIME,5,41.428000000000004,0.0,0.0,1,1,0.0,0.0,0.0,0.0,0.5,1.0,0.0,0.0,1
debug2OtKN:debugyzk8e,5,adult,adult,TIME,5,10.960999999999999,0.0,0.0,1,1,0.0,0.0,0.0,0.0,0.5,1.0,0.0,0.0,1
debug2PXoX:debugELaic,1,smile,smile,TIME,0,17.996,9.538495049095683,0.0,12972,1,4.967697272350269,4.080908654362127,5.523742377219529,1.3834733517356064,0.9507,0.9508,0.9506,9.538495049095683,23
debug2PXoX:debugELaic,1,tired,tried,TIME,1,4.45,9.538495049095683,0.0,12972,1,5.194403514402616,4.054324296746003,5.524490248446176,1.4669794843029123,0.9931,0.9932,0.993,9.538495049095683,78
debug2PXoX:debugELaic,2,tired,tired,TIME,1,11.696,0.0,0.0,1,1,0.0,0.0,0.0,0.0,0.5,1.0,0.0,0.0,1
debug2PXoX:debugELaic,1,glare,leave,TIME,2,9.691,9.538495049095683,2.1893306652312288,12972,36,3.875027728224863,4.084116037422809,5.585182956478188,1.641368514802965,0.3295,0.3296,0.3294,7.349164383864455,2
debug2PXoX:debugELaic,2,glare,fired,TIME,2,42.928999999999995,2.1893306652312288,0.1970873453896491,36,2,0.5000116448677164,0.9102191654508468,1.844872267592908,0.0,0.1828,0.1834,0.1822,1.9922433198415797,2
debug2PXoX:debugELaic,3,glare,ruler,TIME,2,64.08,0.1970873453896491,0.1970873453896491,2,2,0.0,0.04391106055281382,0.19708734538964912,0.0,0.3886,0.7772,0.0,0.0,2
debug2PXoX:debugELaic,4,glare,relay,TIME,2,120.96700000000001,0.1970873453896491,0.1970873453896491,2,2,0.0,0.04450232258898277,0.19708734538964912,0.0,0.3871,0.7742,0.0,0.0,2
debug2PXoX:debugELaic,5,glare,elate,TIME,2,37.921,0.1970873453896491,0.1970873453896491,2,2,0.0,0.04394168968395496,0.19708734538964912,0.0,0.38852229554089185,0.7770445910817837,0.0,0.0,2
debug2PXoX:debugELaic,6,glare,later,TIME,2,43.638999999999996,0.1970873453896491,0.1970873453896491,2,2,0.0,0.04426581777451519,0.19708734538964912,0.0,0.3877,0.7754,0.0,0.0,3
debug2PXoX:debugELaic,7,glare,glare,TIME,2,20.393,0.1970873453896491,0.0,2,1,0.19708734538964912,0.042767953949553864,0.19708734538964912,0.0,0.8915000000000001,1.0,0.783,0.1970873453896491,32
debug2PXoX:debugELaic,1,early,fined,TIME,3,4.795,9.538495049095683,6.82779753554696,12972,1620,4.107395828811631,4.069398222522755,5.637151001096576,1.373478378794067,0.4795,0.4796,0.4794,2.7106975135487232,2
debug2PXoX:debugELaic,2,early,fired,TIME,3,10.904000000000002,6.82779753554696,3.838503567846807,1620,169,1.3040668768485113,3.2238640483847285,5.3197518141494475,0.0,0.0203,0.0204,0.0202,2.989293967700153,2
debug2PXoX:debugELaic,3,early,sores,TIME,3,17.76,3.838503567846807,3.077852473885518,169,76,2.0855132971350825,2.1226855341636304,3.2963655042981013,0.0,0.40859999999999996,0.4088,0.4084,0.7606510939612892,2
debug2PXoX:debugELaic,4,early,bares,TIME,3,34.015,3.077852473885518,1.6069799669617337,76,18,1.0834555891674706,1.4307062101681542,2.7202091516678752,0.0,0.2969,0.298,0.2958,1.4708725069237842,2
debug2PXoX:debugELaic,5,early,parse,TIME,3,98.42399999999999,1.6069799669617337,0.9573910532426005,18,2,1.0079090092309557,0.7846342667455481,1.5984136879096766,0.0,0.6925,0.6956,0.6894,0.6495889137191332,2
debug2PXoX:debugELaic,6,early,farce,TIME,3,11.537,0.9573910532426005,0.9573910532426005,2,2,0.0,0.5886040195335509,0.9573910532426004,0.0,0.1926,0.3852,0.0,0.0,5
debug2PXoX:debugELaic,7,early,earth,TIME,3,77.815,0.9573910532426005,0.0,2,1,0.9573910532426004,0.5899443670080906,0.9573910532426004,0.0,0.6919,1.0,0.3838,0.9573910532426005,15
debug2PXoX:debugELaic,8,early,earns,TIME,3,88.792,0.0,0.0,1,1,0.0,0.0,0.0,0.0,0.5,1.0,0.0,0.0,1
debug2PXoX:debugELaic,9,early,early,TIME,3,26.184,0.0,0.0,1,1,0.0,0.0,0.0,0.0,0.5,1.0,0.0,0.0,1
debug2PXoX:debugELaic,1,deals,fired,TIME,4,6.289,9.538495049095683,4.897592081668606,12972,240,4.415766414512536,4.055004036461635,5.522687756588935,1.362772925245939,0.6890999999999999,0.6892,0.689,4.640902967427078,3
debug2PXoX:debugELaic,2,deals,teeth,TIME,4,10.847999999999999,4.897592081668606,3.5151626576159716,240,84,2.643901795255927,2.482229592747143,4.153404404217565,0.0,0.5571,0.5572,0.557,1.382429424052634,2
debug2PXoX:debugELaic,3,deals,beans,TIME,4,12.488,3.5151626576159716,0.8322209352333761,84,6,2.4733311821137764,1.7089852913174066,3.1666599410604386,0.0,0.899,0.8992,0.8988,2.6829417223825955,8
debug2PXoX:debugELaic,4,deals,leans,TIME,4,11.424000000000001,0.8322209352333761,0.0,6,1,0.8301086603348886,0.16584645608112136,0.832220935233376,0.0,0.9166,0.9538,0.8794,0.8322209352333761,37
debug2PXoX:debugELaic,5,deals,meals,TIME,4,15.84,0.0,0.0,1,1,0.0,0.0,0.0,0.0,0.5,1.0,0.0,0.0,1
debug2PXoX:debugELaic,6,deals,peals,TIME,4,15.624,0.0,0.0,1,1,0.0,0.0,0.0,0.0,0.5,1.0,0.0,0.0,1
debug2PXoX:debugELaic,7,deals,veals,TIME,4,6.4239999999999995,0.0,0.0,1,1,0.0,0.0,0.0,0.0,0.5,1.0,0.0,0.0,1
debug2PXoX:debugELaic,8,deals,weals,TIME,4,5.352,0.0,0.0,1,1,0.0,0.0,0.0,0.0,0.5,1.0,0.0,0.0,1
debug2PXoX:debugELaic,9,deals,deals,TIME,4,15.224,0.0,0.0,1,1,0.0,0.0,0.0,0.0,0.5,1.0,0.0,0.0,1
debug2PXoX:debugELaic,1,sugar,tired,TIME,5,6.063,9.538495049095683,5.597557851378911,12972,548,5.183155154610455,4.098894792048091,5.565866281135678,1.3668171329642438,0.9865,0.9866,0.9864,3.9409371977167726,61
debug2PXoX:debugELaic,2,sugar,fired,TIME,5,6.504,5.597557851378911,5.406395149159632,548,497,0.4377543400535663,2.718832186758788,4.295710588950614,0.0,0.003,0.0032,0.0028,0.19116270221927856,2
debug2PXoX:debugELaic,3,sugar,wrath,TIME,5,9.04,5.406395149159632,3.8742723104828163,497,118,3.114042517638582,2.6941568512099168,4.325061880738065,0.0,0.6721,0.6722,0.672,1.5321228386768158,3
debug2PXoX:debugELaic,4,sugar,laugh,TIME,5,6.096,3.8742723104828163,0.048073030292861356,118,2,2.5035961488510896,1.9045242656012589,3.4851159717524487,0.0,0.7921,0.7922,0.792,3.826199280189955,4
debug2PXoX:debugELaic,5,sugar,goals,TIME,5,38.944,0.048073030292861356,0.0,2,1,0.04807303029286136,0.025546008297626526,0.04807303029286136,0.0,0.7343,1.0,0.4686,0.048073030292861356,6
debug2PXoX:debugELaic,6,sugar,saggy,TIME,5,39.88,0.0,0.0,1,1,0.0,0.0,0.0,0.0,0.5,1.0,0.0,0.0,1
debug2PXoX:debugELaic,7,sugar,sugar,TIME,5,44.071999999999996,0.0,0.0,1,1,0.0,0.0,0.0,0.0,0.5,1.0,0.0,0.0,1
debug3SM6o:debugIYBTx,1,sugar,stair,GUESS,0,30.491999999999997,9.538495049095683,2.750109706723984,12972,24,5.238176907034058,4.082345764927543,5.604390475665208,1.539280680317697,0.9861,0.9862,0.986,6.788385342371699,59
debug3SM6o:debugIYBTx,2,sugar,satyr,GUESS,0,28.487,2.750109706723984,2.0288789010552257,24,12,0.8335368159545788,1.3918698627656612,2.4630918269781166,0.0,0.0907,0.0922,0.0892,0.7212308056687582,2
debug3SM6o:debugIYBTx,3,sugar,swear,GUESS,0,102.96799999999999,2.0288789010552257,1.1754632647333045,12,4,0.8766364750846255,1.0798095741865124,1.94332871945819,0.0,0.34149999999999997,0.3442,0.3388,0.8534156363219212,2
debug3SM6o:debugIYBTx,4,sugar,shear,GUESS,0,40.996,1.1754632647333045,1.1754632647333045,4,4,0.0,0.6889879634166169,1.1754632647333045,0.0,0.1276,0.2552,0.0,0.0,2
debug3SM6o:debugIYBTx,5,sugar,sugar,GUESS,0,241.838,1.1754632647333045,0.0,4,1,0.9998513755426126,0.6913648846965083,1.1754632647333045,0.0,0.595,0.7212,0.4688,1.1754632647333045,4
debug3SM6o:debugIYBTx,1,grind,iotas,GUESS,1,18.703,9.538495049095683,5.080667329251669,12972,755,5.089852615131802,4.076882059928793,5.571376369059165,1.4088248057201915,0.9754049190161967,0.9754049190161967,0.9754049190161967,4.457827719844015,42
debug3SM6o:debugIYBTx,2,grind,price,GUESS,1,21.851,5.080667329251669,1.948951259073815,755,17,3.5561976329333267,2.392229878666198,4.1398876489969965,0.0,0.9575,0.9576,0.9574,3.1317160701778537,23
